-66,-31,-75,84,-35,-4
-64,-44,-79,90,33,-142
-63,-42,-44,-108,-21,119
-72,-59,-83,-127,69,-42
-70,-88,1,66,2,160
-67,-55,-59,55,-83,-167
-69,-27,-60,20,83,-97
-64,-41,-33,140,76,-14
-70,-39,-11,65,46,-18
-62,-36,-8,-175,-12,34
-72,-41,-30,-105,-72,-134
-70,-49,-10,139,21,-95
-63,-1,-84,-37,70,103
-64,-22,-38,-110,73,50
-63,-27,-62,-11,122,123
-67,-27,4,-155,108,-139
-68,-10,-59,-95,126,129
-64,-85,-56,-178,-44,-129
-71,-46,-19,-120,-74,53
-70,-77,-77,171,8,-46
-66,-43,35,-24,1,-86
-69,-8,-73,115,101,-43
-66,-34,-14,112,-54,-100
-62,-79,-77,-150,52,120
-66,-4,-53,-107,-20,0
-64,-2,19,4,113,-149
-64,-50,-45,-24,79,-158
-67,-80,-87,105,-39,-41
-70,-14,-77,4,-37,-70
-60,-24,-87,-101,87,-23
-68,-20,-90,29,114,-159
-60,-47,-19,161,91,92
-60,-33,-74,128,96,-13
-63,-87,-39,47,26,-135
-66,-77,24,169,36,-39
-65,-3,-62,-80,-15,56
-60,-10,22,-2,-48,17
-67,-64,24,-60,81,89
-65,-36,-7,131,96,71
-67,-51,-39,139,-4,30
-65,-9,-29,-32,95,-31
-58,-45,-49,102,12,64
-59,-41,-23,125,-51,-158
-65,-74,-46,-65,117,122
-64,-40,-18,13,88,138
-64,-60,-41,-151,89,-20
-65,-66,-10,-95,93,146
-57,-62,-20,24,-43,122
-59,-30,-84,68,-99,112
-62,-54,-39,-159,34,37
-62,-61,-19,159,54,-67
-57,-51,-64,-69,-25,-129
-59,-80,-35,-108,100,-34
-62,-82,-27,-98,-62,-12
-64,-48,-24,-5,11,-2
-58,-10,-66,-106,10,-129
-59,-86,-68,60,19,175
-61,-79,-80,-72,-21,-172
-61,-19,32,-100,8,-166
-58,-47,3,106,-66,89
-57,-32,-38,66,80,-25
-64,-47,15,-69,-54,126
-56,-72,-90,73,26,129
-64,-66,-62,-77,-20,91
-55,-66,15,135,81,126
-54,-24,-5,124,72,-135
-56,-79,-58,-119,-5,-49
-60,-68,33,24,97,32
-56,-70,33,-85,94,-176
-64,-79,-82,68,-93,-172
-55,-57,23,-96,-53,17
-54,-64,15,132,-94,67
-60,-79,15,-172,74,96
-53,0,21,-138,-5,-109
-57,-5,-58,170,28,-16
-62,-8,-50,-12,-84,86
-56,-10,-32,-49,-22,70
-62,-87,16,-163,22,111
-59,-10,-37,-74,52,4
-53,-86,-20,-132,93,155
-55,-61,33,-110,24,145
-62,-50,8,28,-13,-2
-60,-45,33,-33,87,28
-57,-13,-65,104,-64,-45
-55,-74,-73,41,-97,74
-57,-1,-69,-7,-33,-112
-57,-77,-27,-63,-15,-49
-55,-21,-17,34,86,-90
-61,-77,-86,2,24,-21
-62,-65,-44,128,42,118
-56,-9,-42,156,110,153
-51,-15,-85,144,-46,-77
-52,-84,6,-53,108,-11
-60,-48,-72,108,-65,88
-54,-61,-36,-8,-59,-119
-51,-70,-56,-107,4,149
-60,-40,29,40,-34,159
-52,-27,-36,74,-49,-6
-55,-62,-45,-149,-37,-65
-55,-53,-2,-37,26,-81
-61,-84,19,-172,-76,-122
-56,-35,-66,-154,80,98
-58,-20,-29,17,32,-17
-51,-11,-64,3,115,-121
-52,-62,-20,56,50,172
-50,-85,8,1,-26,83
-54,-31,-61,117,56,-57
-52,-75,10,100,-55,-97
-51,-47,-38,-48,-68,-52
-58,-15,-53,139,-65,-18
-60,-51,-11,109,34,-166
-52,-54,-57,-58,-54,31
-57,-1,-61,-1,-56,136
-53,-67,-52,157,93,65
-58,-36,-6,173,62,59
-54,-66,-20,118,-11,-133
-48,-65,-39,-161,86,156
-58,-15,-32,48,23,54
-50,-78,-1,-96,62,95
-49,-78,-13,109,-75,-76
-54,-80,-31,141,106,-14
-47,-53,-17,-80,105,-37
-47,-22,-52,-113,-54,-60
-49,-71,-42,8,27,18
-55,-32,-43,124,17,-26
-56,-8,-63,-109,-92,-116
-55,-76,14,-32,-70,9
-48,-80,-87,-17,98,117
-56,-50,-13,-125,-28,119
-54,-55,-73,158,97,-77
-52,-16,-44,118,100,-63
-54,-86,-85,-16,-24,-97
-55,-65,-75,-72,57,-1
-53,-63,34,-163,-13,-140
-52,-42,-3,96,-74,-46
-48,-73,-53,-168,75,-173
-45,-55,-67,-24,-67,-79
-55,-67,2,-75,100,110
-53,-59,-69,32,109,-139
-48,-72,-49,148,110,-97
-55,-36,-56,4,-10,-52
-47,-48,17,136,61,-112
-51,-29,-29,163,-83,-105
-44,-14,15,-150,-25,77
-53,-84,-65,22,58,63
-44,-35,-13,-99,-51,112
-49,-80,1,95,-97,24
-47,-45,-69,171,-48,141
-44,-39,-79,174,87,-162
-51,-78,-54,-89,-47,97
-46,-67,-37,166,10,133
-44,-90,35,146,106,-53
-47,-16,32,-97,82,145
-53,-3,20,-167,24,-175
-50,-11,-71,-142,102,89
-47,-64,-12,-114,-101,78
-49,-12,-79,-45,34,84
-52,-66,9,172,62,48
-50,-78,-19,14,45,-62
-43,-12,-67,-51,-13,73
-51,-89,-3,-87,109,-99
-50,-52,-13,-164,21,74
-50,-19,-5,-54,-12,-12
-48,-69,27,-179,-20,6
-47,-48,1,77,-20,160
-51,-11,-66,-46,-88,139
-46,-80,5,-130,-6,133
-44,-40,-63,91,-21,-150
-41,-29,-10,98,21,-87
-41,-84,34,-110,45,-80
-46,-44,-6,5,-24,-92
-48,-51,-15,-47,18,140
-47,-83,-42,51,96,-75
-50,-43,-22,124,50,95
-40,-39,14,48,-77,-122
-44,-49,-71,63,59,-57
-44,-85,-4,175,-20,-96
-45,-90,-34,-23,-51,124
-50,-23,-85,-23,-80,-118
-42,-46,-85,123,12,-102
-43,-53,-66,101,26,-69
-50,-82,10,96,85,8
-46,-37,0,179,-89,-28
-43,-18,3,153,-32,-48
-45,-54,-29,73,79,-113
-47,-43,-4,23,-36,-114
-45,-47,-50,103,-6,-52
-43,-35,-48,-15,49,-59
-45,0,16,123,2,-49
-41,-34,1,-105,-92,72
-49,-77,5,-73,60,-72
-41,-81,-46,104,-64,151
-43,-40,-28,-158,-77,52
-39,-10,-25,-133,-21,-133
-41,-82,10,33,-64,-83
-44,-51,-75,-116,42,-146
-48,-64,2,168,-46,90
-48,-64,-87,32,-77,105
-39,-87,-69,103,40,116
-38,-43,-59,2,112,-67
-38,-22,6,-35,21,-62
-42,-79,-48,-136,35,94
-45,-49,12,-119,-86,124
-38,-60,-22,-177,-105,-160
-45,-17,2,-60,31,-17
-39,-90,-54,-122,-97,-115
-45,-71,29,34,-41,-76
-39,-75,-75,-146,56,110
-46,-53,26,-45,26,28
-47,-15,-11,-54,60,54
-42,-80,-5,118,-74,-41
-42,-20,-70,-158,-14,-6
-39,-66,-21,-132,51,70
-43,-47,-53,53,-12,-53
-46,-29,-28,-5,44,-54
-37,-29,-40,99,38,22
-37,-60,-2,-113,76,88
-45,-74,-29,-101,33,-154
-45,0,-72,79,101,-153
-40,-76,-28,179,107,-108
-44,-50,-76,-149,-14,154
-39,-6,-33,170,24,-106
-41,-3,24,3,85,-167
-42,-24,-4,-100,-20,115
-39,-13,25,-147,-33,71
-36,-57,-54,-13,-78,68
-41,-20,4,29,-87,-90
-42,-34,7,15,62,-145
-39,-55,-71,-64,8,18
-44,-17,21,70,119,53
-41,-64,-32,-2,90,164
-35,-70,-74,109,45,-123
-39,-24,-14,-164,82,-31
-38,-56,-29,-121,-74,98
-37,-54,-71,-31,-85,28
-39,-42,-83,-154,69,-66
-41,-69,-1,34,24,19
-35,-85,-87,-11,103,-158
-33,-66,-87,-36,41,136
-41,-62,-17,-37,6,-62
-33,-37,16,23,-36,76
-34,-11,-56,139,-70,92
-42,-68,-59,69,5,-167
-40,-67,-16,-167,121,-124
-38,-23,9,-88,-39,179
-35,-62,-69,-116,-91,-150
-32,-8,3,-55,-47,-70
-37,-82,-56,99,-28,29
-38,-10,-24,17,-35,162
-34,0,-37,-93,-90,-92
-38,-31,-59,-15,119,-42
-36,-34,-75,42,26,-145
-37,-35,-21,142,-31,88
-40,-47,-4,179,66,-12
-39,-47,-70,-8,-50,-50
-35,-41,-81,136,-59,64
-38,-40,-54,128,83,50
-40,-40,-32,-45,67,4
-36,-70,-75,-47,-2,38
-31,-79,-14,-97,-88,-157
-40,-41,-29,-142,89,-120
-32,-86,16,9,-16,-158
-33,-31,27,-57,-87,59
-31,-7,-67,132,108,-71
-32,-27,-34,168,25,-163
-38,-42,-23,-158,124,172
-33,-57,13,42,-62,88
-29,-62,-57,100,8,-84
-36,-70,17,-136,-61,-21
-36,-13,-39,-63,43,-155
-30,-90,-65,-40,-75,-3
-31,-82,8,80,20,-143
-36,-22,-72,-179,55,57
-34,-50,-70,143,20,52
-31,-90,-51,1,-103,-94
-34,-71,34,7,66,-53
-36,-84,-72,42,5,6
-31,-60,-38,-34,58,-46
-31,-10,35,-28,42,97
-30,-18,-86,-128,-7,46
-34,-90,-63,150,32,127
-35,-87,-16,-65,72,-151
-35,-79,-13,157,46,140
-32,-56,15,-172,54,63
-31,-73,-90,-101,93,-16
-36,-65,-90,118,53,112
-36,-36,-1,-37,121,-17
-30,-78,-8,-155,-73,-79
-35,-53,-24,-82,15,128
-34,-14,33,108,27,-91
-32,-10,-28,-167,112,-120
-32,-81,-43,36,1,-67
-32,-12,-61,90,-19,-143
-34,-9,27,140,84,-68
-28,-26,28,-23,33,-78
-29,-14,-66,-149,-74,104
-28,-31,-33,-146,-37,-23
-33,-40,-59,87,53,-138
-33,-81,-50,-173,-53,66
-27,-46,35,131,-45,-110
-29,-11,20,-73,-8,-175
-25,-41,-55,-106,-53,62
-33,-71,-88,73,-46,-119
-27,-23,-78,-102,-8,23
-27,-37,21,-28,-25,14
-33,0,-55,172,92,110
-29,0,8,-112,114,-172
-26,-68,-17,97,-33,134
-27,-17,5,-112,-83,5
-28,-19,-58,114,26,151
-29,-77,5,-171,125,111
-23,-15,17,-69,-35,97
-24,-22,-20,-35,43,-94
-32,-12,-75,137,51,-177
-29,-6,-10,-57,-102,36
-23,-30,-40,-114,102,30
-31,-25,15,56,14,135
-31,-51,33,44,-10,86
-28,-49,-55,154,83,-7
-29,-31,-55,119,-7,49
-24,-24,-10,-19,-80,95
-30,-58,-6,-4,55,-156
-31,-88,-5,-18,-41,28
-22,-76,-52,158,115,15
-22,-14,-28,-169,-59,172
-31,-69,-34,-100,-76,-12
-27,-77,30,-106,38,120
-30,-10,-22,-113,28,38
-28,-53,-62,-116,-97,143
-29,-75,-71,-16,-88,156
-29,-23,-8,171,105,-101
-29,-63,-27,2,7,117
-26,-63,-72,40,75,-14
-22,-63,-22,-100,-3,142
-28,-75,-16,-163,-74,-65
-20,-11,-79,-21,64,-145
-21,-23,-31,-134,115,-11
-22,-14,17,1,-20,17
-26,-50,-15,74,-2,125
-20,-89,-85,110,16,-96
-22,-7,-63,145,80,36
-22,-21,7,-117,-61,77
-23,-61,20,-75,-99,7
-18,-29,-22,-110,-67,-4
-25,-82,12,45,21,-99
-21,-1,-49,107,-57,122
-23,-53,33,134,110,69
-23,-40,-49,-83,68,85
-21,-66,-13,19,-78,11
-19,-55,-81,-75,-103,135
-23,-5,-73,165,-4,-62
-21,-87,-62,64,102,-92
-25,-10,-4,5,-24,-78
-20,-73,-73,-117,-32,144
-22,-73,-76,87,-95,146
-19,-41,16,21,-30,-45
-19,-71,-88,94,40,32
-16,-36,-12,12,-45,-95
-20,-21,-55,-142,-92,-139
-17,-16,25,-69,-101,-68
-19,-79,-55,-82,20,124
-25,-67,-74,151,112,76
-22,-19,-30,-121,107,-27
-21,-68,25,-127,121,54
-18,-65,14,5,68,-166
-24,-52,-63,-101,13,135
-22,-38,-51,30,-28,120
-16,-53,-32,-149,-11,144
-20,-31,27,18,93,-110
-21,-31,-57,45,62,51
-21,-45,-65,-1,-59,-109
-18,-69,29,-14,-24,161
-22,-69,-11,100,-44,-123
-22,-38,21,-153,29,-90
-23,-86,-7,-34,108,92
-22,-22,34,121,-86,46
-16,-36,-20,-41,-1,48
-18,-16,-12,-157,112,120
-14,-23,4,-103,-98,-96
-14,-28,-89,84,72,-154
-15,-87,35,28,60,146
-22,-76,-32,152,96,132
-17,-64,9,-70,32,-164
-16,-34,-67,-176,-100,136
-20,-80,-80,-167,116,-133
-17,-70,24,149,21,118
-20,-78,-41,-111,92,0
-16,-80,33,-47,-69,120
-21,-13,-59,68,56,-64
-18,-41,-42,77,30,-148
-13,-53,17,42,83,47
-16,-12,-74,-27,4,-172
-13,-82,15,41,-18,-72
-22,-1,15,29,94,13
-20,-26,-17,159,115,-30
-21,-46,7,125,66,59
-14,-69,-42,-26,48,68
-17,-40,31,80,-62,111
-20,-7,19,-113,11,108
-12,-7,-64,-165,16,-36
-12,-19,9,-45,-89,100
-14,-66,17,113,100,162
-14,-84,-90,-141,68,71
-10,-40,-46,-52,89,-107
-14,-47,-66,92,35,101
-19,-8,-24,-23,92,151
-14,-26,28,-6,2,-7
-19,-27,-3,151,-35,-86
-12,-33,-83,14,-93,-38
-15,-20,1,171,-53,-157
-17,-77,27,41,-96,50
-9,-43,-37,177,6,-173
-8,-28,-36,46,-20,56
-18,-38,-43,-104,35,-67
-16,-20,-80,65,-23,-2
-12,-21,-81,11,-92,163
-18,-21,20,162,-85,70
-16,-59,-59,115,-30,44
-12,-18,-42,-129,-73,43
-9,-19,-17,120,5,147
-18,-24,0,-107,78,-103
-17,-15,-74,97,102,156
-17,-20,-78,-175,-66,92
-16,-13,-46,-54,-43,-116
-9,-75,-6,24,112,-110
-13,-5,-62,49,129,-114
-14,-41,-84,61,52,138
-17,-74,12,-69,6,48
-12,-8,-23,-33,23,107
-12,-38,14,4,-96,-13
-14,-29,-42,64,-20,47
-12,-21,-2,-39,-83,-1
-6,-13,-25,-70,-82,89
-13,-23,-32,-12,47,64
-15,-58,10,-110,-64,-177
-12,-3,-88,24,56,64
-12,-9,-33,49,64,-138
-10,-49,-87,93,-101,87
-8,-49,-34,42,-21,37
-16,-21,-11,65,39,83
-14,-48,-4,124,-93,-137
-5,-10,6,-36,61,10
-15,-14,-61,65,32,44
-11,-44,-56,22,-49,90
-13,-50,27,52,101,64
-15,-63,-49,-29,41,6
-8,-65,-78,55,-55,-120
-8,-57,31,52,-77,115
-14,-80,23,101,16,-68
-11,-58,-53,68,-47,36
-6,-7,-17,173,-75,-37
-9,-73,-42,-166,84,84
-10,-23,0,-48,120,-174
-14,-78,31,-2,-60,-21
-5,-76,-88,77,44,-137
-11,-51,-49,-171,-91,71
-13,-80,1,-154,19,165
-13,-77,31,164,-1,177
-4,-74,11,-121,67,99
-7,-18,-8,103,92,-144
-7,-48,-27,143,58,-45
-8,-87,-85,-169,101,-57
-6,-33,-8,83,-91,106
-6,-34,20,159,-34,76
-11,-50,-85,-130,-22,-127
-8,-84,23,-58,-42,28
-3,-54,30,150,61,57
-2,-44,-44,96,-102,-83
-6,-26,-74,33,91,71
-4,-86,16,-12,5,-89
-2,-27,-74,1,53,-145
-10,-60,-29,-114,4,100
-4,-20,-51,42,-3,30
-11,-29,-9,-6,-14,-44
-10,-64,21,29,-26,-176
-5,-20,-45,120,-33,-59
-8,-3,-82,130,-58,21
-6,-46,-49,-31,-84,-125
-2,-59,-55,-34,111,-88
-9,-66,-67,-35,94,-97
-6,-76,-38,134,-31,-110
-8,-24,13,-132,99,138
-5,-32,-28,121,-93,-161
-7,-8,-84,24,-59,-121
-7,-25,-59,-159,-43,-140
-4,-51,29,-143,-19,-73
-2,-56,31,70,98,52
-3,-12,-15,-152,103,-24
-10,-68,-89,147,45,-148
-11,-26,-34,141,-9,-88
-1,-49,-55,-103,-27,147
-9,-34,23,-87,-24,-116
-9,-71,-79,-108,72,69
-7,-55,-20,149,90,71
-4,0,-21,25,-60,60
-8,-13,2,23,102,-166
-10,-74,-66,-2,53,127
-9,-51,-88,-174,-93,180
-9,-75,-33,46,-65,141
1,-25,-51,55,38,-104
-6,-40,30,82,-40,-119
1,-16,-51,152,-14,-13
0,-67,7,115,-19,-98
2,-69,-71,97,-66,110
1,-21,25,-81,-60,151
-6,-47,13,178,-26,92
-6,-6,-85,53,-94,-73
-4,-41,24,-75,-52,-163
-6,-81,26,-3,-19,-73
2,-90,26,-83,-96,-160
-7,-75,25,31,66,-81
-3,-62,-38,-114,-80,68
-6,-22,21,-81,45,57
0,-79,-73,124,-32,-112
-1,-9,-48,-35,-52,-93
3,-6,-90,163,22,-162
-1,-49,18,-88,-93,117
1,-28,-37,173,125,-22
1,-51,31,-9,107,138
-4,-63,-32,154,25,31
-6,-86,-65,2,-78,-68
-4,-57,18,155,-40,5
5,-58,-27,31,-67,-67
-4,-84,1,-118,100,-85
-4,-30,13,64,75,-20
2,-64,24,-33,-90,-124
4,-46,-34,-108,61,-10
1,-6,15,128,-99,3
3,-76,-60,-21,55,98
-1,-30,-58,170,103,59
1,-31,1,-112,-72,-79
5,-21,-30,158,-62,-111
0,-26,-25,94,54,-172
5,-1,19,23,90,150
-1,-3,-47,-6,31,-148
5,-75,30,173,-22,-153
0,-68,-78,8,-42,-35
-2,-86,-21,74,-53,-48
-2,-90,-66,-20,-63,-126
0,-80,-58,-136,30,-128
5,-79,9,-178,-90,43
6,-76,-44,-144,-4,100
-2,-60,-13,-131,8,-21
0,-86,-61,-150,1,-26
4,-47,-43,-60,-93,-150
7,-70,25,-143,-20,111
3,-66,-32,17,-37,-134
3,-55,-39,-145,45,4
6,-67,-53,65,103,-154
3,-31,-34,138,104,32
6,-56,23,-10,-4,-25
5,-29,-3,-75,-41,175
5,-4,-50,-1,76,-59
4,-56,-41,114,39,94
-2,-86,-1,133,94,170
7,-56,-36,101,-76,117
0,-34,11,98,62,-133
8,-34,14,13,15,-168
2,-54,-77,70,-63,-1
-1,-55,-65,49,-73,-20
2,-78,23,42,88,107
5,-60,1,-70,-22,-7
2,-67,-38,-43,21,-149
0,-25,-84,132,-58,-91
0,-22,-58,26,45,146
5,-16,12,-90,-70,139
7,-71,-30,56,122,152
2,-39,4,26,-47,127
5,-23,-68,-131,63,80
8,-11,14,171,75,-28
3,-16,-8,21,9,9
8,-54,-10,-131,81,95
1,-34,-50,-156,24,-132
4,-22,10,169,-62,82
2,-11,-19,-113,-60,169
5,-28,-89,32,37,-81
4,-74,22,-45,-92,-57
7,-30,-28,73,17,104
6,-49,23,-110,-100,-6
2,-20,-49,42,108,174
2,-46,-40,-100,81,-154
9,-51,-26,-71,-7,-172
5,-72,-44,-21,-11,154
10,-35,24,-71,23,-145
11,-49,-82,-62,95,-91
12,-59,-74,-31,-45,-131
8,-68,-57,-114,54,-161
11,-65,33,155,40,-43
11,-61,-1,-61,74,-139
12,-52,9,98,16,150
10,-59,-58,157,111,94
13,-21,-79,-39,69,-80
3,-70,18,167,-31,-55
8,-42,-43,-177,62,-13
11,-23,-35,-98,-61,70
10,-38,-55,120,-32,151
14,-40,-1,78,67,172
6,-71,-21,63,-94,149
14,-71,-85,-93,86,-101
10,-76,-77,80,111,-142
13,-55,-42,-64,-87,99
14,-75,-59,168,38,-17
13,-41,30,-34,-77,-77
16,-34,4,-53,34,166
6,-24,0,97,9,133
7,-48,11,109,81,165
10,-4,-5,-166,-96,-31
12,-3,-88,99,-7,-106
7,-60,-39,-171,10,2
8,-14,-38,-134,89,-130
8,-61,9,134,74,-83
17,-81,27,184,-57,109
13,-66,-54,127,55,-62
14,-52,-51,141,5,51
14,-63,27,-88,101,-27
9,-64,-20,54,14,87
16,-68,27,-131,-22,43
17,-67,-32,8,-94,-87
18,-36,-56,-95,-66,92
16,-45,-18,17,87,64
16,-50,-9,34,-19,-13
11,-66,-9,-165,25,-115
9,-73,-78,83,117,177
10,-51,-62,47,9,-6
17,-86,23,-157,-61,3
9,-62,-77,-143,22,59
14,-41,23,-167,18,112
11,-26,-84,-47,125,-73
10,-59,-22,-68,123,100
11,-87,28,140,28,-97
11,-14,-47,54,-32,-158
11,-45,34,-77,-89,75
12,-17,-79,61,-61,-129
11,-36,-57,-2,92,157
18,-27,11,-77,85,-101
18,-63,-14,12,-19,-96
19,-31,26,138,44,-124
12,-73,13,108,45,134
17,-5,22,-184,112,-154
14,-42,-80,-25,32,-164
15,-87,-76,49,-100,-103
19,-80,-14,148,-95,175
16,-43,-4,163,-65,4
15,-31,32,-62,32,84
18,-40,4,93,-86,-139
14,-12,-60,75,-13,-22
20,-82,28,-10,-57,-21
14,-9,-3,112,100,-148
20,-71,-47,56,99,9
17,-47,29,159,-43,-169
14,-19,-51,-149,12,129
22,-65,-58,-56,116,163
23,-53,-81,77,110,25
19,-86,23,43,-18,16
14,-81,-21,-5,31,-101
21,-14,-46,31,109,-62
15,-24,-32,-18,-53,-80
22,-88,0,139,87,-113
23,-50,-2,55,-56,114
16,-9,25,112,91,111
16,-28,-74,-28,118,29
21,-41,27,167,39,48
22,-51,-45,46,45,162
21,-45,10,52,18,13
19,-31,-34,-95,-97,-167
25,-86,-78,-165,-72,-34
16,-12,-71,129,66,145
17,-82,34,97,23,-55
20,-41,19,77,-83,-63
23,-34,-22,-131,83,-123
22,-31,-6,-8,-66,132
24,-69,-15,-161,43,-25
25,-8,35,112,10,153
17,-57,-45,-63,104,-166
24,-43,-34,-35,27,96
23,-84,-60,45,72,53
22,-75,-29,174,-50,38
16,-11,-5,-173,35,-22
21,-74,13,-29,50,92
24,-39,-73,-137,83,27
17,-40,-59,-175,-32,-71
22,-1,-44,-147,13,-70
24,-12,14,174,-75,82
22,-34,-55,-54,-61,153
20,-78,-87,-122,-5,159
23,-19,11,126,78,140
18,-59,28,-23,81,9
25,-88,-76,-57,-82,-93
26,-75,-37,-78,-27,-24
25,-89,-48,-125,25,95
20,-24,-39,132,97,54
20,-75,8,1,25,58
22,-72,-12,-44,101,149
19,-35,-65,75,-43,-117
20,-19,-64,46,-33,55
28,-26,31,-123,-52,85
26,-52,-90,124,77,-38
26,-72,3,74,60,24
23,-52,-52,-47,-36,-149
19,-43,-9,37,27,-133
29,-52,12,51,-12,174
27,-56,15,114,-6,157
28,-57,-77,113,89,138
26,-23,-57,-126,13,-36
23,-80,-58,-57,-10,66
19,-79,-25,-57,82,22
24,-73,20,31,10,157
23,-69,-39,-98,60,-151
24,-78,11,-52,68,43
27,-56,24,117,69,83
28,-34,-88,-154,53,15
29,-63,-61,68,-78,-100
21,-36,12,81,87,-137
29,-72,-65,-134,36,-4
27,-9,-4,126,50,118
21,-20,-31,55,-32,-122
27,-26,14,89,-33,67
31,-46,-63,-111,-30,116
23,-42,-43,-136,-74,-134
28,-77,-14,49,97,22
30,-58,-90,72,20,89
25,-79,-33,-75,100,-121
27,-88,-87,110,42,40
23,-20,-88,171,82,164
32,-80,30,-136,56,155
30,-69,-54,129,-5,-82
23,-86,-80,18,-88,-178
25,-73,11,108,16,-66
24,-21,25,-68,90,-21
32,-27,-52,124,22,150
31,-8,-41,8,5,-81
22,-80,-61,-46,-10,-73
26,-80,-65,-76,-11,-34
25,-82,-69,-64,-88,159
27,-31,18,-29,-69,171
33,-88,30,61,-70,14
33,-15,-52,100,-39,160
31,-44,-12,-152,57,54
28,-55,-10,-113,125,139
26,-70,11,-12,97,62
32,-71,-32,32,-34,6
30,-77,33,-174,10,-64
25,-28,-80,145,34,-82
25,-21,-27,-175,-29,-5
32,-34,-65,-35,129,53
28,-51,-13,-21,90,25
30,-10,-42,-181,-53,-129
32,-69,-46,54,-38,-138
24,-12,-1,-17,117,-74
26,-51,-5,-143,-53,116
25,-24,-52,-43,22,179
32,-9,-26,108,45,122
24,-46,-48,-16,-22,116
30,-42,-45,-159,-38,-59
26,-81,12,119,-67,-126
24,-67,-55,-83,-11,-123
27,-26,-11,-25,106,63
35,-36,25,-160,-83,147
27,-42,-68,59,-55,-59
31,-56,-10,98,-33,135
31,-47,-85,169,-64,74
31,-56,-10,30,-38,184
33,-14,8,-175,3,6
35,-78,-67,-25,106,62
27,-50,-74,-55,36,-166
30,-66,-17,-177,11,-3
26,-75,-24,156,-2,0
27,-61,-90,-153,-3,126
32,-65,-32,147,17,-56
31,-54,-42,149,49,-62
36,-89,-61,46,113,-32
35,-50,22,143,121,117
34,-87,-74,93,86,-171
36,-2,-33,-182,119,-156
35,-89,11,-50,109,-78
32,-13,11,131,68,128
27,-26,25,149,-25,-58
33,-21,-30,-3,20,-90
27,-57,-36,130,18,64
32,-50,28,-70,58,168
29,-8,-30,-172,46,-97
33,-25,-86,-43,-87,83
38,-12,-13,-60,79,148
38,-3,-30,7,32,19
29,-14,-86,-104,-26,85
32,-37,13,39,58,-31
35,-82,-25,-107,60,159
37,-36,-40,134,-31,126
34,-54,-69,-75,8,-72
38,-41,16,147,-103,34
38,-81,-87,-72,117,33
32,-18,-19,64,59,-97
36,-39,-65,148,89,31
39,-41,-49,42,6,-96
37,-26,27,-4,61,54
40,-10,-29,100,17,164
31,-60,-35,22,16,157
35,-35,-89,-147,9,-147
33,-26,-21,-140,79,-168
32,-59,12,-50,48,73
40,-3,-27,-65,30,60
36,-69,-87,-114,7,-37
38,0,-58,-137,45,51
33,-27,8,151,111,-150
41,-24,-68,-142,22,-140
35,-13,-54,143,-53,-180
33,-65,-35,63,-76,49
36,-32,-44,-61,26,-145
41,0,22,9,63,-135
38,-85,-39,87,-7,-139
32,-31,-3,-102,-67,-150
42,-35,32,-7,34,-121
39,-39,-20,84,-58,160
36,-34,-13,119,31,-152
32,-77,3,91,108,59
41,-43,25,-70,-33,-159
36,-27,28,154,108,-66
38,-44,34,-105,-47,84
37,-9,2,82,-1,63
33,-54,2,148,-43,66
39,-15,-7,170,-57,-56
43,-54,7,-173,88,74
35,-37,-5,154,-65,-136
43,-63,-27,-88,-102,144
43,-40,-72,-27,31,-145
44,-67,-36,-4,76,-33
42,-70,-17,16,-6,41
45,-40,-71,144,77,-81
42,-64,11,-129,-5,-122
38,-26,-79,53,65,-175
38,-22,-39,154,8,108
42,-59,-43,-122,11,-115
37,-44,-3,38,112,7
38,-65,7,64,-44,-17
45,-46,-73,-159,-28,49
39,-40,-11,-107,-3,-65
43,-60,-34,-4,-42,-1
43,-88,-45,60,-90,-95
41,-33,-11,65,-70,-60
44,-14,-57,-69,-45,90
40,-14,18,179,-73,105
47,-39,-59,-59,112,-92
37,-54,-37,178,-90,48
45,-1,14,-12,76,-42
39,-86,-26,-178,-79,162
48,-9,-55,-39,36,-82
44,-52,-6,87,53,32
43,-20,16,-54,-53,176
48,-30,-9,9,18,-144
40,-51,-29,-6,123,-168
47,-54,9,-133,71,116
43,-61,-38,-165,-63,123
42,-50,-87,-120,-55,-10
39,-11,-53,137,82,173
40,-50,-32,107,9,98
43,-31,-41,-177,90,-147
42,-6,-64,-101,-18,-45
45,-46,-73,-35,-40,85
41,-71,-45,-5,-46,-82
42,-22,23,-65,78,156
45,-1,-63,-110,46,33
50,-59,-21,184,66,-78
49,-68,-32,86,22,-15
48,-57,-35,107,6,88
41,-35,10,-115,116,-86
47,-27,-69,-173,-46,109
42,-46,27,59,29,5
42,-81,-90,-79,-50,166
45,-44,17,-73,-65,-116
50,-22,-44,28,89,-12
42,-81,8,-145,-73,16
41,-9,8,150,117,174
47,-17,-15,-1,102,14
43,-15,-78,16,-5,-111
50,-60,-48,-45,24,110
47,-46,-51,-164,66,-156
51,-8,28,124,7,-111
51,-15,-5,-136,88,13
52,-55,15,-80,-83,-120
46,-47,-5,-84,67,-112
45,-5,-70,70,125,84
49,-11,-42,131,-30,127
47,-46,-47,96,36,-128
51,-18,-85,63,26,5
44,-57,-70,44,25,-120
44,-46,-31,161,14,107
50,-45,-20,81,-27,-122
53,-70,11,-85,-95,0
45,-24,-67,109,44,145
43,-47,-24,-119,-91,-123
